dataset_id,maturity,episode_id,time_s,observed_core_temp_c,predicted_core_temp_c,core_residual_c,observed_surface_temp_c,predicted_surface_temp_c,surface_residual_c
synthetic-battery-thermal-v1,synthetic,2,285.0,26.629372216622333,26.62311080892691,-0.006261407695422605,23.11577709883673,23.118242170721754,0.0024650718850232067
synthetic-battery-thermal-v1,synthetic,2,290.0,26.65749908526461,26.644694859838133,-0.01280422542647841,23.181484463512433,23.17239155593325,-0.009092907579184129
synthetic-battery-thermal-v1,synthetic,2,295.0,26.690018940516666,26.670555562866582,-0.019463377650083657,23.223304418008404,23.231763366613613,0.00845894860520957
synthetic-battery-thermal-v1,synthetic,2,300.0,26.693136661354178,26.698830375820066,0.005693714465888178,23.287426573015676,23.295634717379208,0.008208144363532455
synthetic-battery-thermal-v1,synthetic,2,305.0,26.740096965129517,26.727248608506905,-0.0128483566226123,23.38425718959042,23.363205556680864,-0.021051632909557583
synthetic-battery-thermal-v1,synthetic,2,310.0,26.747784600734118,26.753548665487305,0.005764064753186915,23.42542382037438,23.433635049494075,0.008211229119694963
synthetic-battery-thermal-v1,synthetic,2,315.0,26.78182562831806,26.77589313147222,-0.005932496845840518,23.500131463155906,23.506080253793904,0.005948790637997803
synthetic-battery-thermal-v1,synthetic,2,320.0,26.808774197570614,26.79320598187159,-0.015568215699023114,23.54327157615899,23.57973501596676,0.03646343980777189
synthetic-battery-thermal-v1,synthetic,2,325.0,26.79428602779622,26.805370424750322,0.011084396954103681,23.639021908618748,23.653866431212037,0.01484452259328961
synthetic-battery-thermal-v1,synthetic,2,330.0,26.779759874423693,26.813251316011357,0.03349144158766393,23.70986810672353,23.727845892337527,0.0179777856139971
synthetic-battery-thermal-v1,synthetic,2,335.0,26.806103283827728,26.818538097445032,0.01243481361730403,23.794226354977983,23.80117178896904,0.0069454339910564045
synthetic-battery-thermal-v1,synthetic,2,340.0,26.841398986643927,26.82343694947703,-0.01796203716689604,23.865482039671875,23.87348136749235,0.007999327820474633
synthetic-battery-thermal-v1,synthetic,2,345.0,26.816061294658443,26.83026835545331,0.014207060794866777,23.938989964207586,23.944550101527852,0.0055601373202662785
synthetic-battery-thermal-v1,synthetic,2,350.0,26.858050384394918,26.84104352591937,-0.01700685847554695,23.99456305564602,24.014278068794074,0.019715013148054794
synthetic-battery-thermal-v1,synthetic,2,355.0,26.87657556779273,26.888695572616477,0.0121200048237462,24.08560954488535,24.082664144000073,-0.002945400885277394
synthetic-battery-thermal-v1,synthetic,2,360.0,26.94042061701809,26.941899647853365,0.0014790308352736758,24.154102526140427,24.150167310683695,-0.003935215456731811
synthetic-battery-thermal-v1,synthetic,2,365.0,27.002050959579343,27.000074448756852,-0.001976510822490951,24.183141995672656,24.17841114795863,-0.004730847714025543
synthetic-battery-thermal-v1,synthetic,2,370.0,27.048589836154804,27.061576408841447,0.012986572686642717,24.20054785154766,24.20653640048737,0.005988548939708238
synthetic-battery-thermal-v1,synthetic,2,375.0,27.124055746752056,27.12431159685733,0.00025585010527251484,24.21043062900276,24.234484174083875,0.024053545081113015
synthetic-battery-thermal-v1,synthetic,2,380.0,27.16575073225713,27.185943246996338,0.020192514739207468,24.266572812203524,24.262102467947724,-0.004470344255800285
