time_s,soc,battery_core_temp_c,battery_surface_temp_c,requested_station_power_w,grid_power_w,charger_loss_w,dc_bus_power_w,auxiliary_power_w,accepted_battery_power_w,curtailed_station_power_w,battery_current_a,battery_heat_w,temperature_factor,soc_factor,limiting_reason,power_ledger_residual_w,incremental_aging_damage,cumulative_aging_damage
545.0,0.5448317656911563,27.791254086775698,19.358935367633435,220000.0,220000.00000000006,11000.0,209000.00000000006,580.0,208420.00000000006,0.0,-517.043285393589,11112.114994107906,1.0,1.0,station,0.0,1.8513110720887338e-06,0.00014902135990145485
550.0,0.5484689100917916,27.894741201681224,19.44620531614557,220000.0,220000.00000000012,11000.00000000003,209000.0000000001,580.0,208420.0000000001,0.0,-516.8573621955334,11069.301846094186,1.0,1.0,station,0.0,1.868354821389071e-06,0.00015088971472284392
555.0,0.5521047466206728,27.99758805414993,19.533592916002252,220000.0,219999.99999999994,11000.0,208999.99999999994,580.0,208419.99999999994,5.820766091346741e-11,-516.671506735755,11026.804424125214,1.0,1.0,station,0.0,1.8855078457736974e-06,0.00015277522256861763
560.0,0.5557328490412639,28.099165406340752,19.621082730279937,220000.0,219581.539079016,10979.076953950804,208602.46212506518,580.0,208022.46212506518,418.4609209840128,-515.5724492418907,10936.19691899862,1.0,0.9953227852873938,soc_taper,0.0,1.8961791954944942e-06,0.00015467140176411213
565.0,0.5593323909961017,28.197446040484618,19.70864708259786,220000.0,217807.8001178383,10890.390005891939,206917.41011194637,580.0,206337.41011194637,2192.199882161687,-511.51385674010305,10690.999611836845,1.0,0.987260335463858,soc_taper,0.0,1.8853579067600748e-06,0.0001565567596708722
570.0,0.562903568727548,28.292518919888405,19.79621837129681,220000.0,216048.0240510287,10802.401202551438,205245.62284847727,580.0,204665.62284847727,3951.9759489712887,-507.48315131078806,10451.28243868492,1.0,0.9792613533419963,soc_taper,0.0,1.874304883661297e-06,0.00015843106455453351
575.0,0.5664465783783811,28.38447034989435,19.883732286126097,220000.0,214302.1149378771,10715.105746893852,203587.00919098326,580.0,203007.00919098326,5697.885062122892,-503.48031880259686,10216.902888916538,1.0,0.9713254028276711,soc_taper,0.0,1.863032538120648e-06,0.00016029409709265415
580.0,0.5699616159247627,28.473384067983343,19.971127681460636,220000.0,212569.9768863586,10628.498844317946,201941.47804204066,580.0,201361.47804204066,7430.023113641393,-499.5053355384377,9987.723038995391,1.0,0.963452048048042,soc_taper,0.0,1.8515529449405636e-06,0.00016214565003759473
585.0,0.5734488771130096,28.559341330442276,20.05834645415605,220000.0,210851.5140859056,10542.575704295276,200308.93838161032,580.0,199728.93838161032,9148.485914094403,-495.5581688561514,9763.609373757477,1.0,0.9556408535005273,soc_taper,0.0,1.8398778456029358e-06,0.00016398552788319767
590.0,0.5769085573999747,28.64242099574105,20.1453334258693,220000.0,209146.63083831794,10457.331541915919,198689.29929640202,580.0,198109.29929640202,10853.369161682058,-491.6387776213607,9544.432615695343,1.0,0.9478913841933119,soc_taper,0.0,1.8280186523574733e-06,0.00016581354653555513
595.0,0.5803408518968509,28.722699604758127,20.23203622967915,220000.0,207455.231586913,10372.76157934565,197082.47000756735,580.0,196502.47000756735,12544.768413087004,-487.7471127139811,9330.067561849348,1.0,0.940203205777834,soc_taper,0.0,1.8159864525670808e-06,0.0001676295329881222
