time_s,soc,battery_core_temp_c,battery_surface_temp_c,requested_station_power_w,grid_power_w,charger_loss_w,dc_bus_power_w,auxiliary_power_w,accepted_battery_power_w,curtailed_station_power_w,battery_current_a,battery_heat_w,temperature_factor,soc_factor,limiting_reason,power_ledger_residual_w,incremental_aging_damage,cumulative_aging_damage
220.0,0.4142502603845662,32.56761548057252,27.76069771263329,250000.0,228887.54631573273,11444.377315786638,217443.1689999461,580.0,216863.1689999461,21112.453684267268,-550.0000000000003,11314.554280757282,1.0,1.0,target_soc,0.0,2.2541758998745406e-06,9.230937159337934e-05
225.0,0.41812063075493655,32.69191614180676,27.843192310251627,250000.0,228989.05324389768,11449.452662194904,217539.60058170278,580.0,216959.60058170278,21010.94675610232,-549.9999999999997,11273.479005618792,1.0,1.0,target_soc,0.0,2.2629030843664783e-06,9.457227467774583e-05
230.0,0.4219910011253069,32.81547171219173,27.926327647200555,250000.0,229090.63348564337,11454.531674282189,217636.10181136118,580.0,217056.10181136118,20909.366514356632,-549.9999999999999,11232.738405248994,1.0,1.0,target_soc,0.0,2.2716038351903906e-06,9.684387851293622e-05
235.0,0.42586137149567727,32.93829345173535,28.010074489335956,250000.0,229192.28145415976,11459.614072708006,217732.66738145176,580.0,217152.66738145176,20807.71854584024,-549.9999999999998,11192.326950011317,1.0,1.0,target_soc,0.0,2.280278538617465e-06,9.912415705155368e-05
240.0,0.4297317418660476,33.0603923470575,28.094404481635518,250000.0,229293.99170423124,11464.69958521158,217829.29211901966,580.0,217249.29211901966,20706.008295768755,-549.9999999999999,11152.239250195515,1.0,1.0,target_soc,0.0,2.2889275717563915e-06,0.00010141308462331007
245.0,0.433602112236418,33.18177911893785,28.1792901230664,250000.0,229395.75892791795,11469.787946395896,217925.97098152206,580.0,217345.97098152206,20604.241072082048,-550.0000000000001,11112.470051766366,1.0,1.0,target_soc,0.0,2.2975513027401628e-06,0.00010371063592605023
250.0,0.43747248260678834,33.302464229646056,28.264704742166042,250000.0,229497.57795038394,11474.8788975192,218022.69905286474,580.0,217442.69905286474,20502.422049616056,-550.0000000000001,11073.014232254878,1.0,1.0,target_soc,0.0,2.306150090910627e-06,0.00010601678601696085
255.0,0.4413428529771587,33.42245789006111,28.350622473315777,250000.0,229599.4437258655,11479.972186293278,218119.47153957223,580.0,217539.47153957223,20400.55627413449,-549.9999999999999,11033.86679678673,1.0,1.0,target_soc,0.0,2.3147242870005414e-06,0.00010833151030396139
260.0,0.44521322334752905,33.54177006658584,28.437018233687567,250000.0,229701.35133377358,11485.067566688696,218216.28376708488,580.0,217636.28376708488,20298.64866622642,-549.9999999999999,10995.022874242804,1.0,1.0,target_soc,0.0,2.32327423331324e-06,0.00011065478453727462
265.0,0.4490835937178994,33.66041048786276,28.523867700844693,250000.0,229803.2959749264,11490.164798746322,218313.1311761801,580.0,217733.1311761801,20196.704025073588,-549.9999999999999,10956.477713547254,1.0,1.0,target_soc,0.0,2.331800263899753e-06,0.00011298658480117438
270.0,0.45295396408826977,33.77838865129713,28.61114729097779,250000.0,229905.272967908,11495.263648395397,218410.0093195126,580.0,217830.0093195126,20094.727032091992,-550.0000000000002,10918.226680078393,1.0,1.0,target_soc,0.0,2.3403027047334004e-06,0.00011532688750590778
275.0,0.4568243344586401,33.895713829392875,28.698834137758176,250000.0,230007.27774554637,11500.363887277315,218506.91385826905,580.0,217926.91385826905,19992.722254453634,-550.0000000000003,10880.265252197973,1.0,1.0,target_soc,0.0,2.3487818738818787e-06,0.00011767566937978966
280.0,0.4606947048290105,34.012395075907,28.786906071790916,250000.0,230109.30585150927,11505.465292575478,218603.8405589338,580.0,218023.8405589338,19890.69414849073,-549.9999999999999,10842.58901789475,1.0,1.0,target_soc,0.0,2.357238081676703e-06,0.00012003290746146637
285.0,0.46456507519938084,34.128441231827715,28.454288969071627,250000.0,233123.63363876636,11656.181681938324,221467.45195682804,3346.6666666666665,218120.78529016138,16876.36636123364,-549.9999999999998,10805.193671538202,1.0,1.0,target_soc,0.0,2.3656716308801137e-06,0.0001223985790923465
290.0,0.4684354455697512,34.24175566802365,28.131432908873684,250000.0,233225.69545938703,11661.284772969375,221564.41068641766,3346.6666666666665,218217.744019751,16774.304540612968,-550.0000000000003,10768.07501073832,1.0,1.0,target_soc,0.0,2.3740828168493244e-06,0.00012477266190919582
